#gene_id	length
XLOC_042948	161
XLOC_042949	432
XLOC_042950	942
XLOC_042951	1290
XLOC_042952	226
XLOC_042953	4322
XLOC_042954	1780
XLOC_042955	350
XLOC_042956	257
XLOC_042957	374
XLOC_042958	309
XLOC_042959	152
XLOC_042960	1075
XLOC_042961	439
XLOC_042962	1720
XLOC_042963	2193
XLOC_042964	199
XLOC_042965	690
XLOC_042966	487
XLOC_042967	428
XLOC_042968	737
XLOC_042969	436
XLOC_042970	442
XLOC_042971	186
XLOC_042972	368
XLOC_042973	3550
XLOC_042974	2987
XLOC_042975	3015
XLOC_042976	255
XLOC_042977	190
XLOC_042978	103
XLOC_042979	489
XLOC_042980	231
XLOC_042981	2779
XLOC_042982	314
XLOC_042983	282
XLOC_042984	3350
XLOC_042985	5514
XLOC_042986	2149
XLOC_042987	1899
XLOC_042988	1511
XLOC_042989	840
XLOC_042990	1893
XLOC_042991	2064
XLOC_042992	2067
XLOC_042993	1378
XLOC_042994	542
XLOC_042995	204
XLOC_042996	90
XLOC_042997	1904
XLOC_042998	1880
XLOC_042999	641
XLOC_043000	69
XLOC_043001	3678
XLOC_043002	519
XLOC_043003	150
XLOC_043004	1104
XLOC_043005	741
XLOC_043006	2141
XLOC_043007	211
XLOC_043008	808
XLOC_043009	2376
XLOC_043010	689
XLOC_043011	241
XLOC_043012	141
XLOC_043013	303
XLOC_043014	165
XLOC_043015	1671
XLOC_043016	977
XLOC_043017	1581
XLOC_043018	269
XLOC_043019	1700
XLOC_043020	939
XLOC_043021	323
XLOC_043022	483
XLOC_043023	294
XLOC_043024	369
XLOC_043025	468
XLOC_043026	140
XLOC_043027	677
XLOC_043028	313
XLOC_043029	645
XLOC_043030	168
XLOC_043031	171
XLOC_043032	420
XLOC_043033	1826
XLOC_043034	828
XLOC_043035	1128
XLOC_043036	654
XLOC_043037	487
XLOC_043038	496
XLOC_043039	212
XLOC_043040	986
XLOC_043041	50
XLOC_043042	237
XLOC_043043	214
XLOC_043044	247
XLOC_043045	522
XLOC_043046	1069
XLOC_043047	233
XLOC_043048	677
XLOC_043049	256
XLOC_043050	232
XLOC_043051	585
XLOC_043052	333
XLOC_043053	341
XLOC_043054	2499
XLOC_043055	269
XLOC_043056	278
XLOC_043057	2766
XLOC_043058	423
XLOC_043059	378
XLOC_043060	241
XLOC_043061	3064
XLOC_043062	167
XLOC_043063	1447
XLOC_043064	550
XLOC_043065	255
XLOC_043066	248
XLOC_043067	365
XLOC_043068	4501
XLOC_043069	225
XLOC_043070	631
XLOC_043071	507
XLOC_043072	1431
XLOC_043073	1022
XLOC_043074	3639
XLOC_043075	3628
XLOC_043076	783
XLOC_043077	362
XLOC_043078	224
XLOC_043079	285
XLOC_043080	345
XLOC_043081	2060
XLOC_043082	354
XLOC_043083	552
XLOC_043084	1647
XLOC_043085	1237
XLOC_043086	1832
XLOC_043087	315
XLOC_043088	2699
XLOC_043089	301
XLOC_043090	203
XLOC_043091	377
XLOC_043092	255
XLOC_043093	296
XLOC_043094	297
XLOC_043095	428
XLOC_043096	1604
XLOC_043097	722
XLOC_043098	656
XLOC_043099	2139
XLOC_043100	1176
XLOC_043101	1176
XLOC_043102	951
XLOC_043103	1935
XLOC_043104	240
XLOC_043105	162
XLOC_043106	535
XLOC_043107	1933
XLOC_043108	1653
XLOC_043109	1615
XLOC_043110	2106
XLOC_043111	1275
XLOC_043112	1062
XLOC_043113	619
XLOC_043114	3030
XLOC_043115	3913
XLOC_043116	13234
XLOC_043117	2928
XLOC_043118	515
XLOC_043119	1024
XLOC_043120	369
XLOC_043121	1302
XLOC_043122	1498
XLOC_043123	1715
XLOC_043124	2833
XLOC_043125	2030
XLOC_043126	2505
XLOC_043127	957
XLOC_043128	1934
XLOC_043129	262
XLOC_043130	1549
XLOC_043131	726
XLOC_043132	521
XLOC_043133	1352
XLOC_043134	235
XLOC_043135	1100
XLOC_043136	236
XLOC_043137	1088
XLOC_043138	1787
XLOC_043139	447
XLOC_043140	1591
XLOC_043141	245
XLOC_043142	507
XLOC_043143	1317
XLOC_043144	465
XLOC_043145	238
XLOC_043146	226
XLOC_043147	487
XLOC_043148	114
XLOC_043149	1281
XLOC_043150	942
XLOC_043151	341
XLOC_043152	437
XLOC_043153	191
XLOC_043154	234
XLOC_043155	501
XLOC_043156	308
XLOC_043157	261
XLOC_043158	561
XLOC_043159	617
XLOC_043160	189
XLOC_043161	347
XLOC_043162	349
XLOC_043163	1037
XLOC_043164	161
XLOC_043165	952
XLOC_043166	375
XLOC_043167	262
XLOC_043168	294
XLOC_043169	209
XLOC_043170	110
XLOC_043171	637
XLOC_043172	970
XLOC_043173	247
XLOC_043174	248
XLOC_043175	404
XLOC_043176	647
XLOC_043177	339
XLOC_043178	221
XLOC_043179	186
XLOC_043180	570
XLOC_043181	1047
XLOC_043182	374
XLOC_043183	173
XLOC_043184	624
XLOC_043185	788
XLOC_043186	523
XLOC_043187	172
XLOC_043188	855
XLOC_043189	1288
XLOC_043190	4237
XLOC_043191	565
XLOC_043192	621
XLOC_043193	1409
XLOC_043194	2427
XLOC_043195	730
XLOC_043196	496
XLOC_043197	434
XLOC_043198	489
XLOC_043199	1128
XLOC_043200	368
XLOC_043201	396
XLOC_043202	159
XLOC_043203	2111
XLOC_043204	205
XLOC_043205	2762
XLOC_043206	7787
XLOC_043207	2712
XLOC_043208	664
XLOC_043209	3309
XLOC_043210	1330
XLOC_043211	1722
XLOC_043212	2050
XLOC_043213	543
XLOC_043214	4782
XLOC_043215	1820
XLOC_043216	528
XLOC_043217	294
XLOC_043218	310
XLOC_043219	290
XLOC_043220	335
XLOC_043221	296
XLOC_043222	815
XLOC_043223	1036
XLOC_043224	1331
XLOC_043225	2958
XLOC_043226	348
XLOC_043227	856
XLOC_043228	725
XLOC_043229	197
XLOC_043230	129
XLOC_043231	286
XLOC_043232	50
XLOC_043233	868
XLOC_043234	504
XLOC_043235	725
XLOC_043236	9257
XLOC_043237	282
XLOC_043238	2424
XLOC_043239	220
XLOC_043240	458
XLOC_043241	158
XLOC_043242	409
XLOC_043243	274
XLOC_043244	388
XLOC_043245	187
XLOC_043246	869
XLOC_043247	443
XLOC_043248	979
XLOC_043249	270
XLOC_043250	729
XLOC_043251	1020
XLOC_043252	2551
XLOC_043253	768
XLOC_043254	555
XLOC_043255	1339
XLOC_043256	4520
XLOC_043257	380
XLOC_043258	591
XLOC_043259	1259
XLOC_043260	571
XLOC_043261	1155
XLOC_043262	2324
XLOC_043263	313
XLOC_043264	480
XLOC_043265	1913
XLOC_043266	6115
XLOC_043267	1397
XLOC_043268	1691
XLOC_043269	340
XLOC_043270	192
XLOC_043271	4285
XLOC_043272	4279
XLOC_043273	114
XLOC_043274	500
XLOC_043275	161
XLOC_043276	258
XLOC_043277	248
XLOC_043278	1881
XLOC_043279	277
XLOC_043280	330
XLOC_043281	636
XLOC_043282	243
XLOC_043283	260
XLOC_043284	161
XLOC_043285	150
XLOC_043286	50
XLOC_043287	380
XLOC_043288	894
XLOC_043289	3405
XLOC_043290	2196
XLOC_043291	561
XLOC_043292	516
XLOC_043293	402
XLOC_043294	859
XLOC_043295	1900
XLOC_043296	852
XLOC_043297	681
XLOC_043298	3015
XLOC_043299	624
XLOC_043300	2453
XLOC_043301	3619
XLOC_043302	358
XLOC_043303	6645
XLOC_043304	3764
XLOC_043305	1792
XLOC_043306	675
XLOC_043307	1755
XLOC_043308	291
XLOC_043309	504
XLOC_043310	700
XLOC_043311	3201
XLOC_043312	377
XLOC_043313	908
XLOC_043314	1140
XLOC_043315	268
XLOC_043316	237
XLOC_043317	326
XLOC_043318	229
XLOC_043319	2127
XLOC_043320	959
XLOC_043321	566
XLOC_043322	496
XLOC_043323	915
XLOC_043324	933
XLOC_043325	282
XLOC_043326	304
XLOC_043327	708
XLOC_043328	327
XLOC_043329	1050
XLOC_043330	426
XLOC_043331	302
XLOC_043332	419
XLOC_043333	356
XLOC_043334	1185
XLOC_043335	1491
XLOC_043336	2173
XLOC_043337	666
XLOC_043338	1033
XLOC_043339	2285
XLOC_043340	331
XLOC_043341	3252
XLOC_043342	177
XLOC_043343	234
XLOC_043344	1033
XLOC_043345	196
XLOC_043346	271
XLOC_043347	264
XLOC_043348	390
XLOC_043349	2083
XLOC_043350	329
XLOC_043351	3313
XLOC_043352	2357
XLOC_043353	282
XLOC_043354	984
XLOC_043355	202
XLOC_043356	706
XLOC_043357	2387
XLOC_043358	1129
XLOC_043359	1379
XLOC_043360	754
XLOC_043361	274
XLOC_043362	72
XLOC_043363	281
XLOC_043364	351
XLOC_043365	233
XLOC_043366	246
XLOC_043367	603
XLOC_043368	611
XLOC_043369	1509
XLOC_043370	193
XLOC_043371	365
XLOC_043372	4736
XLOC_043373	2642
XLOC_043374	50
XLOC_043375	70
XLOC_043376	1115
XLOC_043377	1405
XLOC_043378	797
XLOC_043379	1256
XLOC_043380	162
XLOC_043381	652
XLOC_043382	543
XLOC_043383	932
XLOC_043384	778
XLOC_043385	640
XLOC_043386	2000
XLOC_043387	152
XLOC_043388	229
XLOC_043389	1058
XLOC_043390	288
XLOC_043391	1742
XLOC_043392	1280
XLOC_043393	515
XLOC_043394	370
XLOC_043395	1594
XLOC_043396	596
XLOC_043397	920
XLOC_043398	4819
XLOC_043399	180
XLOC_043400	331
XLOC_043401	493
XLOC_043402	3804
XLOC_043403	2490
XLOC_043404	1163
XLOC_043405	802
XLOC_043406	2622
XLOC_043407	168
XLOC_043408	1879
XLOC_043409	974
XLOC_043410	2713
XLOC_043411	4705
XLOC_043412	720
XLOC_043413	384
XLOC_043414	2169
XLOC_043415	925
XLOC_043416	2630
XLOC_043417	1625
XLOC_043418	153
XLOC_043419	3242
XLOC_043420	862
XLOC_043421	907
XLOC_043422	484
XLOC_043423	1318
XLOC_043424	277
XLOC_043425	4724
XLOC_043426	956
XLOC_043427	309
XLOC_043428	276
XLOC_043429	258
XLOC_043430	998
XLOC_043431	835
XLOC_043432	529
XLOC_043433	886
XLOC_043434	447
XLOC_043435	136
XLOC_043436	142
XLOC_043437	626
XLOC_043438	4710
XLOC_043439	12516
XLOC_043440	823
XLOC_043441	675
XLOC_043442	4731
XLOC_043443	351
XLOC_043444	319
XLOC_043445	858
XLOC_043446	156
XLOC_043447	50
XLOC_043448	2889
XLOC_043449	1637
XLOC_043450	642
XLOC_043451	657
XLOC_043452	1555
XLOC_043453	856
XLOC_043454	370
XLOC_043455	7815
XLOC_043456	2633
XLOC_043457	3229
XLOC_043458	900
XLOC_043459	293
XLOC_043460	191
XLOC_043461	861
XLOC_043462	669
XLOC_043463	204
XLOC_043464	414
XLOC_043465	2918
XLOC_043466	5026
XLOC_043467	567
XLOC_043468	3108
XLOC_043469	636
XLOC_043470	1213
XLOC_043471	7259
XLOC_043472	216
XLOC_043473	2635
XLOC_043474	225
XLOC_043475	239
XLOC_043476	90
XLOC_043477	439
XLOC_043478	262
XLOC_043479	2128
XLOC_043480	224
XLOC_043481	818
XLOC_043482	307
XLOC_043483	846
XLOC_043484	296
XLOC_043485	938
XLOC_043486	604
XLOC_043487	343
XLOC_043488	768
XLOC_043489	685
XLOC_043490	3658
XLOC_043491	411
XLOC_043492	253
XLOC_043493	486
XLOC_043494	682
XLOC_043495	2398
XLOC_043496	120
XLOC_043497	246
XLOC_043498	255
XLOC_043499	212
XLOC_043500	343
XLOC_043501	176
XLOC_043502	209
XLOC_043503	2399
XLOC_043504	1417
XLOC_043505	270
XLOC_043506	1385
XLOC_043507	3022
XLOC_043508	331
XLOC_043509	510
XLOC_043510	323
XLOC_043511	104
XLOC_043512	777
XLOC_043513	614
XLOC_043514	571
XLOC_043515	384
XLOC_043516	333
XLOC_043517	172
XLOC_043518	2165
XLOC_043519	813
XLOC_043520	223
XLOC_043521	208
XLOC_043522	2297
XLOC_043523	1610
XLOC_043524	276
XLOC_043525	1497
XLOC_043526	645
XLOC_043527	3752
XLOC_043528	106
XLOC_043529	716
XLOC_043530	2557
XLOC_043531	343
XLOC_043532	383
XLOC_043533	161
XLOC_043534	169
XLOC_043535	337
XLOC_043536	235
XLOC_043537	433
XLOC_043538	161
XLOC_043539	267
XLOC_043540	580
XLOC_043541	137
XLOC_043542	310
XLOC_043543	454
XLOC_043544	1168
XLOC_043545	1523
XLOC_043546	1211
XLOC_043547	769
XLOC_043548	1182
XLOC_043549	285
XLOC_043550	974
XLOC_043551	560
XLOC_043552	1038
XLOC_043553	2185
XLOC_043554	2711
XLOC_043555	1050
XLOC_043556	358
XLOC_043557	184
XLOC_043558	140
XLOC_043559	1088
XLOC_043560	3019
XLOC_043561	867
XLOC_043562	620
XLOC_043563	389
XLOC_043564	3971
XLOC_043565	50
XLOC_043566	3058
XLOC_043567	1944
XLOC_043568	4736
XLOC_043569	2066
XLOC_043570	2063
XLOC_043571	235
XLOC_043572	1470
XLOC_043573	714
XLOC_043574	2203
XLOC_043575	1374
XLOC_043576	1072
XLOC_043577	125
XLOC_043578	409
XLOC_043579	768
XLOC_043580	1240
XLOC_043581	1596
XLOC_043582	317
XLOC_043583	1063
XLOC_043584	262
XLOC_043585	330
XLOC_043586	193
XLOC_043587	260
XLOC_043588	644
XLOC_043589	1620
XLOC_043590	568
XLOC_043591	557
XLOC_043592	318
XLOC_043593	776
XLOC_043594	1684
XLOC_043595	1053
XLOC_043596	420
XLOC_043597	1176
XLOC_043598	205
XLOC_043599	3369
XLOC_043600	3143
XLOC_043601	325
XLOC_043602	417
XLOC_043603	1306
XLOC_043604	2309
XLOC_043605	3447
XLOC_043606	996
XLOC_043607	621
XLOC_043608	216
XLOC_043609	314
XLOC_043610	2523
XLOC_043611	408
XLOC_043612	2157
XLOC_043613	3641
XLOC_043614	488
XLOC_043615	50
XLOC_043616	210
XLOC_043617	379
XLOC_043618	50
XLOC_043619	96
XLOC_043620	200
XLOC_043621	209
XLOC_043622	1304
XLOC_043623	252
XLOC_043624	187
XLOC_043625	1552
XLOC_043626	952
XLOC_043627	198
XLOC_043628	801
XLOC_043629	1198
XLOC_043630	1470
XLOC_043631	2462
XLOC_043632	303
XLOC_043633	334
XLOC_043634	2081
XLOC_043635	1207
XLOC_043636	1196
XLOC_043637	224
XLOC_043638	490
XLOC_043639	2123
XLOC_043640	495
XLOC_043641	327
XLOC_043642	190
XLOC_043643	630
XLOC_043644	194
XLOC_043645	246
XLOC_043646	179
XLOC_043647	146
XLOC_043648	339
XLOC_043649	256
XLOC_043650	266
XLOC_043651	690
XLOC_043652	248
XLOC_043653	153
XLOC_043654	285
XLOC_043655	156
XLOC_043656	133
XLOC_043657	243
XLOC_043658	1464
XLOC_043659	2647
XLOC_043660	848
XLOC_043661	421
XLOC_043662	212
XLOC_043663	51
XLOC_043664	87
XLOC_043665	498
XLOC_043666	149
XLOC_043667	102
XLOC_043668	3230
XLOC_043669	2083
XLOC_043670	191
XLOC_043671	2172
XLOC_043672	831
XLOC_043673	1515
XLOC_043674	4081
XLOC_043675	123
XLOC_043676	378
XLOC_043677	2196
XLOC_043678	178
XLOC_043679	1321
XLOC_043680	226
XLOC_043681	978
XLOC_043682	300
XLOC_043683	89
XLOC_043684	312
XLOC_043685	206
XLOC_043686	156
XLOC_043687	132
XLOC_043688	169
XLOC_043689	615
XLOC_043690	313
XLOC_043691	719
XLOC_043692	1635
XLOC_043693	1523
XLOC_043694	235
XLOC_043695	480
XLOC_043696	499
XLOC_043697	1400
XLOC_043698	392
XLOC_043699	1374
XLOC_043700	366
XLOC_043701	924
XLOC_043702	130
XLOC_043703	1037
XLOC_043704	349
XLOC_043705	363
XLOC_043706	1533
XLOC_043707	187
XLOC_043708	512
XLOC_043709	249
XLOC_043710	635
XLOC_043711	345
XLOC_043712	747
XLOC_043713	366
XLOC_043714	966
XLOC_043715	288
XLOC_043716	1147
XLOC_043717	732
XLOC_043718	166
XLOC_043719	50
XLOC_043720	406
XLOC_043721	125
XLOC_043722	917
XLOC_043723	702
XLOC_043724	1001
XLOC_043725	4525
XLOC_043726	1678
XLOC_043727	685
XLOC_043728	348
XLOC_043729	188
XLOC_043730	239
XLOC_043731	1882
XLOC_043732	729
XLOC_043733	276
XLOC_043734	476
XLOC_043735	4479
XLOC_043736	2084
XLOC_043737	233
XLOC_043738	3377
XLOC_043739	138
XLOC_043740	131
XLOC_043741	490
XLOC_043742	424
XLOC_043743	1408
XLOC_043744	367
XLOC_043745	3077
XLOC_043746	2645
XLOC_043747	1045
XLOC_043748	932
XLOC_043749	172
XLOC_043750	396
XLOC_043751	427
XLOC_043752	2217
XLOC_043753	855
XLOC_043754	893
XLOC_043755	523
XLOC_043756	239
XLOC_043757	458
XLOC_043758	533
XLOC_043759	244
XLOC_043760	217
XLOC_043761	345
XLOC_043762	363
XLOC_043763	2889
XLOC_043764	531
XLOC_043765	673
XLOC_043766	2457
XLOC_043767	925
XLOC_043768	234
XLOC_043769	1118
XLOC_043770	2235
XLOC_043771	498
XLOC_043772	1856
XLOC_043773	3701
XLOC_043774	2226
XLOC_043775	1527
XLOC_043776	255
XLOC_043777	686
XLOC_043778	131
XLOC_043779	747
XLOC_043780	1289
XLOC_043781	297
XLOC_043782	210
XLOC_043783	253
XLOC_043784	159
XLOC_043785	2677
XLOC_043786	1629
XLOC_043787	1418
XLOC_043788	450
XLOC_043789	3305
XLOC_043790	416
XLOC_043791	2355
XLOC_043792	180
XLOC_043793	455
XLOC_043794	981
XLOC_043795	927
XLOC_043796	253
XLOC_043797	424
XLOC_043798	212
XLOC_043799	871
XLOC_043800	108
XLOC_043801	173
XLOC_043802	179
XLOC_043803	219
XLOC_043804	899
XLOC_043805	1579
XLOC_043806	536
XLOC_043807	5238
XLOC_043808	1371
XLOC_043809	276
XLOC_043810	166
XLOC_043811	3408
XLOC_043812	250
XLOC_043813	1032
XLOC_043814	4439
XLOC_043815	206
XLOC_043816	1430
XLOC_043817	172
XLOC_043818	1169
XLOC_043819	722
XLOC_043820	963
XLOC_043821	604
XLOC_043822	822
XLOC_043823	891
XLOC_043824	1443
XLOC_043825	342
XLOC_043826	231
XLOC_043827	87
XLOC_043828	210
XLOC_043829	4537
XLOC_043830	590
XLOC_043831	467
XLOC_043832	1152
XLOC_043833	629
XLOC_043834	472
XLOC_043835	1597
XLOC_043836	1705
XLOC_043837	513
XLOC_043838	225
XLOC_043839	323
XLOC_043840	835
XLOC_043841	2034
XLOC_043842	215
XLOC_043843	572
XLOC_043844	190
XLOC_043845	180
XLOC_043846	2033
XLOC_043847	233
XLOC_043848	3470
XLOC_043849	1171
XLOC_043850	169
XLOC_043851	1200
XLOC_043852	5229
XLOC_043853	186
XLOC_043854	261
XLOC_043855	1307
XLOC_043856	556
XLOC_043857	270
XLOC_043858	401
XLOC_043859	351
XLOC_043860	369
XLOC_043861	746
XLOC_043862	2211
XLOC_043863	253
XLOC_043864	1588
XLOC_043865	529
XLOC_043866	368
XLOC_043867	2654
XLOC_043868	921
XLOC_043869	951
XLOC_043870	1524
XLOC_043871	553
XLOC_043872	685
XLOC_043873	1911
XLOC_043874	222
XLOC_043875	1115
XLOC_043876	1039
XLOC_043877	1084
XLOC_043878	215
XLOC_043879	64
XLOC_043880	172
XLOC_043881	2354
XLOC_043882	416
XLOC_043883	2724
XLOC_043884	1597
XLOC_043885	383
XLOC_043886	434
XLOC_043887	1119
XLOC_043888	685
XLOC_043889	216
XLOC_043890	171
XLOC_043891	1039
XLOC_043892	287
XLOC_043893	2861
XLOC_043894	498
XLOC_043895	210
XLOC_043896	1959
XLOC_043897	10061
XLOC_043898	1135
XLOC_043899	2156
XLOC_043900	970
XLOC_043901	1497
XLOC_043902	1469
XLOC_043903	226
XLOC_043904	996
XLOC_043905	943
XLOC_043906	1003
XLOC_043907	738
XLOC_043908	257
XLOC_043909	286
XLOC_043910	737
XLOC_043911	401
XLOC_043912	1892
XLOC_043913	588
XLOC_043914	260
XLOC_043915	654
XLOC_043916	148
XLOC_043917	1005
XLOC_043918	184
XLOC_043919	304
XLOC_043920	378
XLOC_043921	188
XLOC_043922	152
XLOC_043923	494
XLOC_043924	2039
XLOC_043925	375
XLOC_043926	774
XLOC_043927	988
XLOC_043928	3866
XLOC_043929	99
XLOC_043930	638
XLOC_043931	204
XLOC_043932	596
XLOC_043933	1253
XLOC_043934	721
XLOC_043935	1179
XLOC_043936	5463
XLOC_043937	2267
XLOC_043938	2096
XLOC_043939	354
XLOC_043940	6393
XLOC_043941	767
XLOC_043942	1075
XLOC_043943	156
XLOC_043944	356
XLOC_043945	1442
XLOC_043946	256
XLOC_043947	1083
XLOC_043948	2057
XLOC_043949	1965
XLOC_043950	1697
XLOC_043951	1389
XLOC_043952	3376
XLOC_043953	1755
XLOC_043954	805
XLOC_043955	414
XLOC_043956	290
XLOC_043957	86
XLOC_043958	1488
XLOC_043959	1677
XLOC_043960	2828
XLOC_043961	1739
XLOC_043962	569
XLOC_043963	50
XLOC_043964	453
XLOC_043965	517
XLOC_043966	327
XLOC_043967	370
XLOC_043968	542
XLOC_043969	559
XLOC_043970	3803
XLOC_043971	1943
XLOC_043972	2519
XLOC_043973	4030
XLOC_043974	1503
XLOC_043975	359
XLOC_043976	153
XLOC_043977	225
XLOC_043978	670
XLOC_043979	788
XLOC_043980	843
XLOC_043981	193
XLOC_043982	2388
XLOC_043983	579
XLOC_043984	6461
XLOC_043985	244
XLOC_043986	186
XLOC_043987	240
XLOC_043988	299
XLOC_043989	265
XLOC_043990	643
XLOC_043991	6003
XLOC_043992	2203
XLOC_043993	3163
XLOC_043994	669
XLOC_043995	291
XLOC_043996	1239
XLOC_043997	2145
XLOC_043998	779
XLOC_043999	75
XLOC_044000	715
XLOC_044001	306
XLOC_044002	165
XLOC_044003	293
XLOC_044004	165
XLOC_044005	220
XLOC_044006	790
XLOC_044007	1743
XLOC_044008	312
XLOC_044009	384
XLOC_044010	554
XLOC_044011	326
XLOC_044012	574
XLOC_044013	485
XLOC_044014	147
XLOC_044015	721
XLOC_044016	183
XLOC_044017	215
XLOC_044018	341
XLOC_044019	202
XLOC_044020	367
XLOC_044021	135
XLOC_044022	352
XLOC_044023	130
XLOC_044024	89
XLOC_044025	126
XLOC_044026	271
XLOC_044027	395
XLOC_044028	692
XLOC_044029	1605
XLOC_044030	1066
XLOC_044031	2588
XLOC_044032	401
XLOC_044033	1569
XLOC_044034	1579
XLOC_044035	598
XLOC_044036	153
XLOC_044037	1168
XLOC_044038	608
XLOC_044039	1917
XLOC_044040	659
XLOC_044041	511
XLOC_044042	471
XLOC_044043	958
XLOC_044044	252
XLOC_044045	1176
XLOC_044046	301
XLOC_044047	152
XLOC_044048	102
XLOC_044049	285
XLOC_044050	1124
XLOC_044051	346
XLOC_044052	235
XLOC_044053	468
XLOC_044054	626
XLOC_044055	375
XLOC_044056	320
XLOC_044057	3175
XLOC_044058	1323
XLOC_044059	952
XLOC_044060	240
XLOC_044061	1768
XLOC_044062	770
XLOC_044063	1109
XLOC_044064	3327
XLOC_044065	344
XLOC_044066	1449
XLOC_044067	297
XLOC_044068	444
XLOC_044069	66
XLOC_044070	474
XLOC_044071	1137
XLOC_044072	834
XLOC_044073	60
XLOC_044074	286
XLOC_044075	790
XLOC_044076	2951
XLOC_044077	446
XLOC_044078	2689
XLOC_044079	272
XLOC_044080	181
XLOC_044081	233
XLOC_044082	158
XLOC_044083	1455
XLOC_044084	949
XLOC_044085	283
XLOC_044086	2134
XLOC_044087	1897
XLOC_044088	2204
XLOC_044089	173
XLOC_044090	213
XLOC_044091	2600
XLOC_044092	134
XLOC_044093	244
XLOC_044094	443
XLOC_044095	4458
XLOC_044096	1059
XLOC_044097	213
XLOC_044098	1218
XLOC_044099	172
XLOC_044100	525
XLOC_044101	151
XLOC_044102	1404
XLOC_044103	74
XLOC_044104	292
XLOC_044105	572
XLOC_044106	1269
XLOC_044107	3679
XLOC_044108	195
XLOC_044109	330
XLOC_044110	495
XLOC_044111	79
XLOC_044112	699
XLOC_044113	1878
XLOC_044114	1617
XLOC_044115	357
XLOC_044116	240
XLOC_044117	872
XLOC_044118	1090
XLOC_044119	1122
XLOC_044120	676
XLOC_044121	218
XLOC_044122	590
XLOC_044123	4446
XLOC_044124	1177
XLOC_044125	50
XLOC_044126	1224
XLOC_044127	198
XLOC_044128	489
XLOC_044129	345
XLOC_044130	248
XLOC_044131	447
XLOC_044132	401
XLOC_044133	1146
XLOC_044134	1442
XLOC_044135	315
XLOC_044136	5151
XLOC_044137	1441
XLOC_044138	581
XLOC_044139	1730
XLOC_044140	446
XLOC_044141	848
XLOC_044142	4564
XLOC_044143	5829
XLOC_044144	399
XLOC_044145	234
XLOC_044146	236
XLOC_044147	1798
XLOC_044148	323
XLOC_044149	177
XLOC_044150	2211
XLOC_044151	848
XLOC_044152	519
XLOC_044153	675
XLOC_044154	392
XLOC_044155	588
XLOC_044156	645
XLOC_044157	348
XLOC_044158	902
XLOC_044159	1717
XLOC_044160	603
XLOC_044161	1389
XLOC_044162	567
XLOC_044163	283
XLOC_044164	119
XLOC_044165	50
XLOC_044166	50
XLOC_044167	357
XLOC_044168	1103
XLOC_044169	387
XLOC_044170	1925
XLOC_044171	1309
XLOC_044172	879
XLOC_044173	1394
XLOC_044174	369
XLOC_044175	1939
XLOC_044176	362
XLOC_044177	64
XLOC_044178	1563
XLOC_044179	1620
XLOC_044180	1753
XLOC_044181	577
XLOC_044182	1365
XLOC_044183	728
XLOC_044184	2757
XLOC_044185	3561
XLOC_044186	1260
XLOC_044187	2586
XLOC_044188	1535
XLOC_044189	335
XLOC_044190	514
XLOC_044191	2138
XLOC_044192	942
XLOC_044193	59
XLOC_044194	71
XLOC_044195	578
XLOC_044196	171
XLOC_044197	402
XLOC_044198	286
XLOC_044199	952
XLOC_044200	3328
XLOC_044201	1908
XLOC_044202	4624
XLOC_044203	645
XLOC_044204	4242
XLOC_044205	492
XLOC_044206	572
XLOC_044207	561
XLOC_044208	998
XLOC_044209	396
XLOC_044210	906
XLOC_044211	1211
XLOC_044212	5066
XLOC_044213	2161
XLOC_044214	244
XLOC_044215	694
XLOC_044216	918
XLOC_044217	201
XLOC_044218	314
XLOC_044219	544
XLOC_044220	250
XLOC_044221	405
XLOC_044222	497
XLOC_044223	241
XLOC_044224	226
XLOC_044225	308
XLOC_044226	660
XLOC_044227	1947
XLOC_044228	1732
XLOC_044229	308
XLOC_044230	292
XLOC_044231	412
XLOC_044232	50
XLOC_044233	451
XLOC_044234	803
XLOC_044235	1040
XLOC_044236	719
XLOC_044237	195
XLOC_044238	812
XLOC_044239	1617
XLOC_044240	584
XLOC_044241	1467
XLOC_044242	212
XLOC_044243	1645
XLOC_044244	439
XLOC_044245	642
XLOC_044246	2311
XLOC_044247	821
XLOC_044248	789
XLOC_044249	272
XLOC_044250	526
XLOC_044251	866
XLOC_044252	610
XLOC_044253	315
XLOC_044254	603
XLOC_044255	367
XLOC_044256	10308
XLOC_044257	16444
XLOC_044258	235
XLOC_044259	495
XLOC_044260	1552
XLOC_044261	813
XLOC_044262	154
XLOC_044263	664
XLOC_044264	1280
XLOC_044265	2736
XLOC_044266	339
XLOC_044267	381
XLOC_044268	507
XLOC_044269	1827
XLOC_044270	413
XLOC_044271	188
XLOC_044272	121
XLOC_044273	918
XLOC_044274	197
XLOC_044275	2207
XLOC_044276	2835
XLOC_044277	681
XLOC_044278	365
XLOC_044279	704
XLOC_044280	2701
XLOC_044281	621
XLOC_044282	282
XLOC_044283	50
XLOC_044284	2517
XLOC_044285	309
XLOC_044286	680
XLOC_044287	520
XLOC_044288	613
XLOC_044289	2444
XLOC_044290	582
XLOC_044291	164
XLOC_044292	239
XLOC_044293	323
XLOC_044294	1979
XLOC_044295	3059
XLOC_044296	250
XLOC_044297	163
XLOC_044298	436
XLOC_044299	543
XLOC_044300	128
XLOC_044301	190
